ID,time,DRUG_CENTRAL,DRUG_CARTRIDGE,Vadd,C_DRUG_CENTRAL,C_DRUG_CARTRIDGE
1,680,134.73369174701045,33.705891417496574,8.75412969760675e-23,0.6736684587350523,0.6741178283499315
1,681,134.51831048814785,33.652010186079025,8.858111012288807e-23,0.6725915524407392,0.6730402037215805
1,682,134.30327352994635,33.59821508730482,8.9552128025637e-23,0.6715163676497318,0.6719643017460964
1,683,134.08858032188562,33.544505983454954,9.045103832975473e-23,0.6704429016094281,0.6708901196690991
1,684,133.87423031431848,33.49088273702896,9.127448478105581e-23,0.6693711515715924,0.6698176547405792
1,685,133.6602229584694,33.43734521074449,9.20190672257293e-23,0.668301114792347,0.6687469042148898
1,686,133.4465577064328,33.383893267536905,9.268134161033916e-23,0.667232788532164,0.6676778653507381
1,687,133.23323402652488,33.33052677368536,9.350372785224425e-23,0.6661661701326245,0.6666105354737071
1,688,133.0202513631385,33.277245590637826,9.433154809227845e-23,0.6651012568156925,0.6655449118127565
1,689,132.80760916768682,33.224049581312215,9.510866582599535e-23,0.6640380458384341,0.6644809916262443
1,690,132.59530689589505,33.170938609544756,9.583413065983996e-23,0.6629765344794752,0.6634187721908951
1,691,132.38334400435608,33.11791253938857,9.650703994400703e-23,0.6619167200217804,0.6623582507877714
1,692,132.17171995052908,33.064971235113305,9.712654014180236e-23,0.6608585997526454,0.6612994247022661
1,693,131.96043419273792,33.01211456120475,9.769182819900409e-23,0.6598021709636896,0.660242291224095
1,694,131.7494861901698,32.95934238236445,9.820215291322405e-23,0.658747430950849,0.659186847647289
1,695,131.5388754028735,32.90665456350931,9.86568163032691e-23,0.6576943770143674,0.6581330912701863
1,696,131.32860129175805,32.854050969771286,9.90551749785024e-23,0.6566430064587903,0.6570810193954257
1,697,131.11866331859125,32.80153146649688,9.939664150820476e-23,0.6555933165929563,0.6560306293299376
1,698,130.90906094599802,32.74909591924688,9.968068579093599e-23,0.6545453047299901,0.6549819183849376
