ID,time,DRUG_CENTRAL,DRUG_CARTRIDGE,Vadd,C_DRUG_CENTRAL,C_DRUG_CARTRIDGE
1,0,0,0,0,0,0
1,0,0,0,0,0,0
1,1,9.218987189475222,1.4594920403261071,0,0.046094935947376105,0.029189840806522142
1,2,17.780343266972835,3.5591163380402295,0,0.08890171633486417,0.07118232676080459
1,3,26.296018411474222,5.687357914889914,0,0.1314800920573711,0.11374715829779827
1,4,34.79648835821709,7.813788579651354,0,0.17398244179108546,0.15627577159302708
1,5,43.28329049240564,9.936899189148626,0,0.2164164524620282,0.19873798378297253
1,5,43.28329049240564,9.936899189148626,0,0.2164164524620282,0.19873798378297253
1,6,50.22002409688271,11.813371062665066,0,0.25110012048441355,0.23626742125330133
1,7,57.25281752797794,13.579766009522546,0,0.2862640876398897,0.2715953201904509
1,8,64.27970106614819,15.338008283381647,0,0.32139850533074094,0.3067601656676329
1,9,71.29561704413969,17.09317465373458,0,0.35647808522069846,0.34186349307469155
1,10,78.30033081282674,18.84552209108601,0,0.39150165406413373,0.37691044182172023
1,11,85.29384787711881,20.595067644138354,0,0.42646923938559406,0.4119013528827671
1,11,85.29384787711881,20.595067644138354,0,0.42646923938559406,0.4119013528827671
1,12,92.27618568697585,22.341816477009043,0,0.46138092843487927,0.4468363295401809
1,13,99.24736153731614,24.085772912572704,0,0.4962368076865807,0.48171545825145407
1,14,106.20739255799727,25.82694126735034,0,0.5310369627899864,0.5165388253470068
1,15,113.15629803438293,27.565326627947012,0,0.5657814901719146,0.5513065325589402
1,16,120.09409519083422,29.30093284504505,0,0.6004704759541711,0.586018656900901
1,17,127.02080172789753,31.033764598959067,0,0.6351040086394877,0.6206752919791814
1,17,127.02080172789753,31.033764598959067,0,0.6351040086394877,0.6206752919791814
1,18,132.83893708460826,32.59007724102168,0,0.6641946854230413,0.6518015448204336
1,19,138.72430670598246,34.06741807074731,0,0.6936215335299123,0.6813483614149461
1,20,144.60407709603507,35.53859086110164,0,0.7230203854801753,0.7107718172220328
1,21,150.4746377873789,37.00722247757151,0,0.7523731889368945,0.7401444495514302
1,22,156.33582350166313,38.47349693699147,0,0.7816791175083156,0.7694699387398294
1,23,162.18764028987286,39.9374270251294,0,0.8109382014493643,0.798748540502588
1,24,168.0301024889455,41.39901687504172,0,0.8401505124447275,0.8279803375008343
1,24,168.0301024889455,41.39901687504172,0,0.8401505124447275,0.8279803375008343
1,25,173.04010125122565,42.7279583219234,0,0.8652005062561282,0.8545591664384681
1,26,178.09949215789794,43.99741265744392,0,0.8904974607894897,0.8799482531488784
1,27,183.15365214247737,45.261982715852604,0,0.9157682607123868,0.9052396543170521
1,28,188.1998748178952,46.524389264576605,0,0.940999374089476,0.9304877852915321
1,29,193.2380379092404,47.78477066387245,0,0.9661901895462021,0.955695413277449
1,30,198.26814767327156,49.04313696195506,0,0.9913407383663578,0.9808627392391012
1,31,203.2902163929041,50.299491620167,0,1.0164510819645205,1.0059898324033398
1,32,208.304257084955,51.55383788516969,0,1.041521285424775,1.031076757703394
1,32,208.304257084955,51.55383788516969,0,1.041521285424775,1.031076757703394
1,33,212.6700748727712,52.70482525351334,0,1.0633503743638562,1.0540965050702669
1,34,217.07355869067763,53.809357366360736,0,1.085367793453388,1.0761871473272147
1,35,221.47222533774558,54.90990318106439,0,1.107361126688728,1.0981980636212878
1,36,225.8639710403393,56.00857917875722,0,1.1293198552016965,1.1201715835751445
1,37,230.24870168340613,57.10549343089017,0,1.1512435084170307,1.1421098686178035
1,38,234.62642350772308,58.20065394595841,0,1.1731321175386153,1.164013078919168
1,39,238.99714760238794,59.29406382715268,0,1.1949857380119397,1.1858812765430535
1,40,243.36088469240778,60.38572573526846,0,1.216804423462039,1.2077145147053692
1,41,247.717645405927,61.47564258074643,0,1.238588227029635,1.2295128516149285
1,42,246.94578211344918,61.75298813155758,0,1.2347289105672459,1.2350597626311517
1,42,246.94578211344918,61.75298813155758,0,1.2347289105672459,1.2350597626311517
1,43,250.7227647673077,62.33637053677469,0,1.2536138238365384,1.2467274107354938
1,44,254.21926006509867,63.19308700136103,0,1.2710963003254934,1.2638617400272205
1,45,257.69650741393565,64.06208339532019,0,1.2884825370696782,1.2812416679064038
1,46,261.16751646833455,64.93036985755056,0,1.3058375823416728,1.2986073971510113
1,47,264.6329429719842,65.7973022020389,0,1.323164714859921,1.3159460440407782
1,48,268.0928292387876,66.66285057833107,0,1.340464146193938,1.3332570115666216
1,49,271.547184888821,67.527015573038085,0,1.357735924444105,1.3505403114607617
1,50,274.9960175175999,68.38979890121986,0,1.3749800875879996,1.3677959780243973
1,51,278.4393361219119,69.25120277466645,0,1.3921966806095594,1.385024055493329
1,52,281.8771503735972,70.11122962488633,0,1.409385751867986,1.4022245924977268
1,53,285.309469196545,70.96988170087235,0,1.4265473459827251,1.419397634017447
1,53,285.309469196545,70.96988170087235,0,1.4265473459827251,1.419397634017447
1,54,288.0916171350122,71.72509858117355,0,1.440458085675061,1.434501971623471
1,55,290.91427478475754,72.43418100545662,0,1.4545713739237878,1.4486836201091324
1,56,293.73465789292226,73.13989372841394,0,1.4686732894646113,1.4627978745682788
1,57,296.55064369824936,73.84436713534365,0,1.4827532184912469,1.476887342706873
1,58,299.36213354384574,74.54770881733985,0,1.4968106677192288,1.490954176346797
1,59,302.16912933893263,75.24992588642661,0,1.5108456466946631,1.504998517728532
1,60,304.9716388222394,75.9510206216491,0,1.5248581941111972,1.5190204124329822
1,61,307.76966816018427,76.6509946282594,0,1.5388483408009213,1.533019892565188
